time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.42,    -0.958,    -0.481,     0.000   2527.437   1055.251   1310.584   1086.419
0.06,    -0.067,    -0.056,     1.093   1295.505   1281.314   1636.766   1278.845
0.12,    -0.478,    -0.168,     1.158   2353.176   1125.773   1612.879   917.189
0.18,    -1.157,    -0.180,     1.278   2606.212   1169.718   1559.621   1073.175
0.24,    -1.699,    -0.213,     1.423   2778.762   1138.993   1415.106   1040.863
0.30,    -1.989,    -0.353,     1.446   2782.644   1207.190   1114.721   982.169
0.36,    -2.343,    -0.385,     1.366   2350.521   1150.336   1350.750   1068.543
0.42,    -2.581,    -0.280,     1.095   2652.721   1142.228   1158.772   1176.517
0.48,    -2.829,    -0.075,     0.711   2739.080   1322.057   1207.807   1053.755
0.54,    -3.453,     0.183,     0.301   2154.241   1512.677   1374.416   1276.569
0.60,    -4.076,     0.398,     0.000   2595.574   1256.819   1286.829   1085.595
0.06,     0.002,    -0.009,     1.123   1057.743   1210.635   1577.540   1213.687
0.12,    -0.072,     0.091,     1.128   2093.289   1209.302   1483.646   631.165
0.18,    -0.120,     0.146,     0.988   2010.277   1308.997   1311.009   870.843
0.24,    -0.246,    -0.003,     0.724   2767.204   894.522   1460.765   995.403
0.30,    -0.157,    -0.196,     0.408   3179.456   942.929   1288.045   1060.335
0.36,    -0.423,    -0.249,     0.000   1644.035   1260.648   1402.100   953.211
0.06,     0.021,    -0.049,     1.036   931.723   1164.891   1540.065   1175.483
0.12,     0.320,    -0.108,     0.934   2756.745   992.216   1438.789   987.964
0.18,     0.853,    -0.198,     0.764   2515.882   924.269   1243.970   720.653
0.24,     1.224,    -0.330,     0.560   2669.275   850.357   1371.323   928.455
0.30,     1.678,    -0.539,     0.183   2791.153   955.171   1326.804   881.342
0.36,     2.394,    -0.483,     0.000   2933.045   934.095   1460.946   817.588
0.06,     0.059,     0.012,     1.069   824.149   1116.159   1497.920   1145.088
0.12,     0.056,     0.005,     1.039   2698.600   1074.042   1246.119   956.377
0.18,     0.048,     0.052,     0.733   2529.027   1153.562   1180.960   901.545
0.24,     0.105,    -0.019,     0.563   2879.954   884.874   1285.335   1067.678
0.30,     0.441,    -0.015,     0.484   3006.029   842.023   1304.363   988.710
0.36,     0.942,     0.066,     0.216   2800.787   878.392   1227.464   972.165
0.42,     1.274,     0.259,     0.244   2520.815   1060.941   1538.601   1040.865
0.48,     1.655,     0.499,     0.180   2988.083   929.567   1368.295   1027.784
0.54,     1.804,     0.877,     0.240   2099.961   824.007   1424.185   832.188
0.60,     1.761,     1.403,     0.321   2589.190   917.730   1530.993   924.123
0.66,     1.809,     2.248,     0.401   2895.290   1030.555   1620.866   952.574
0.72,     1.829,     3.476,     0.616   2934.809   877.039   1156.430   887.402
0.78,     1.921,     4.939,     0.987   3073.775   797.534   1297.254   781.593
0.84,     1.716,     6.372,     1.373   1484.267   1096.423   1813.134   962.184
0.90,     1.277,     7.854,     1.807   2856.313   979.635   1753.741   937.764
0.96,     1.254,     9.224,     2.343   3206.737   1080.782   1366.843   818.281
1.02,     1.569,    11.020,     2.703   3287.867   1459.152   1090.219   836.977
1.08,     1.814,    13.095,     3.024   3171.354   1088.698   1497.035   662.387
1.14,     1.953,    15.211,     3.602   3148.917   1634.954   1429.254   855.963
1.20,     1.995,    17.456,     4.538   3111.107   1873.675   1713.621   833.463
1.26,     1.880,    19.810,     5.329   3298.888   1990.650   1484.890   769.938
1.32,     1.104,    22.154,     5.941   2945.671   1952.513   1946.529   746.699
1.38,     0.358,    24.446,     6.466   3090.318   2429.638   1810.381   694.790
1.44,    -0.057,    26.624,     6.723   3235.486   2820.856   1310.794   648.788
1.50,    -0.601,    28.639,     6.954   3180.881   2631.026   1429.423   551.065
1.56,    -1.107,    30.664,     7.040   2890.089   2715.095   1646.101   537.585
1.62,    -1.527,    32.843,     7.124   3150.964   2484.058   1561.262   460.267
1.68,    -1.905,    34.848,     7.503   3174.298   1825.451   1672.436   224.183
1.74,    -2.371,    36.729,     8.033   3025.225   2819.513   1471.597   292.212
1.80,    -2.879,    38.716,     8.245   2511.419   2465.418   1714.679   188.364
1.86,    -3.351,    40.872,     8.522   2894.157   2726.725   1461.870   241.257
1.92,    -4.039,    42.873,     8.855   2359.697   2454.167   1691.875   158.977
1.98,    -4.389,    44.954,     9.129   2905.619   3023.852   1320.085   190.356
2.04,    -4.702,    46.975,     9.434   2715.953   2703.246   1498.844   155.765
2.10,    -4.572,    48.854,     9.954   2971.251   2972.531   1034.092   118.850
2.16,    -4.232,    50.732,    10.095   3217.915   2879.739   647.192    76.165
0.06,     0.017,     0.022,     1.032   515.352   912.935   1299.099   1013.933
0.12,     0.084,    -0.003,     0.951   2449.641   1046.629   1323.174   957.154
0.18,     0.344,    -0.264,     0.855   2145.483   1052.409   1516.178   802.202
0.24,     0.715,    -0.480,     0.672   2186.759   1214.089   1181.448   822.143
0.30,     0.755,    -0.599,     0.342   2280.224   907.057   1438.429   843.584
0.36,     0.877,    -0.803,     0.000   2135.186   1001.199   1415.892   668.285
0.06,     0.034,    -0.011,     1.055   492.559   905.656   1270.809   993.333
0.12,    -0.077,    -0.014,     1.144   2477.055   999.009   1338.847   645.425
0.18,     0.003,     0.023,     1.174   2250.662   969.723   1311.560   624.059
0.24,     0.240,     0.075,     1.392   2318.802   1279.135   1119.930   623.384
0.30,     0.396,     0.173,     1.653   1760.634   1017.616   1235.267   693.623
0.36,     0.474,     0.355,     1.755   2340.381   1065.511   1280.242   738.492
0.42,     0.408,     0.757,     1.785   1867.565   700.482   1491.014   722.396
0.48,     0.306,     1.126,     1.612   2046.564   1278.761   1177.206   511.393
0.54,     0.313,     1.576,     1.410   2123.521   1190.949   1156.945   589.428
0.60,     0.512,     2.154,     1.144   2487.650   941.391   1072.246   592.341
0.66,     0.682,     2.600,     0.700   2188.848   858.938   1442.344   570.124
0.72,     0.735,     2.870,     0.086   2402.543   1202.353   1218.605   829.692
0.78,     0.715,     3.215,     0.000   2182.545   1037.466   1159.331   1087.802
0.06,    -0.023,    -0.005,     1.026   455.078   904.673   1228.938   978.152
0.12,    -0.043,     0.024,     1.039   2192.191   957.066   1274.442   602.513
0.18,    -0.238,     0.020,     0.997   2232.421   860.590   1171.229   661.878
0.24,    -0.483,     0.172,     0.868   2248.432   1113.631   1198.746   611.924
0.30,    -0.706,     0.568,     0.662   2458.196   925.089   1248.441   615.539
0.36,    -0.948,     1.069,     0.552   2029.755   1172.158   1274.379   752.191
0.42,    -1.068,     1.598,     0.460   2406.931   940.721   927.900   772.937
0.48,    -1.107,     2.020,     0.413   2620.200   929.377   1262.805   831.404
0.54,    -1.264,     2.164,     0.255   2315.639   1180.288   1265.080   1050.378
0.60,    -1.395,     2.122,     0.000   2246.326   1162.576   1151.472   466.399
0.06,     0.016,    -0.014,     1.008   435.179   893.491   1204.089   995.574
0.12,    -0.007,    -0.074,     1.007   2167.931   567.959   833.166   496.519
0.18,    -0.066,    -0.133,     0.804   2244.467   736.301   1333.379   557.668
0.24,     0.013,    -0.114,     0.424   1963.091   1171.145   1237.910   550.182
0.30,     0.092,     0.054,     0.000   1928.388   1020.691   1356.108   711.799
0.06,    -0.023,     0.008,     1.059   434.065   889.822   1195.530   1035.851
0.12,    -0.134,     0.008,     1.093   1828.058   850.111   1217.636   348.056
0.18,    -0.139,    -0.009,     1.164   1999.545   1147.813   1305.186   615.491
0.24,    -0.012,    -0.029,     1.317   2170.544   973.121   1056.527   549.201
0.30,     0.212,    -0.046,     1.356   1872.506   990.741   1127.511   274.813
0.36,     0.555,    -0.013,     1.436   1844.712   1238.077   1417.030   275.394
0.42,     0.709,    -0.017,     1.540   2121.895   803.000   1198.654   767.288
0.48,     0.790,    -0.117,     1.670   1780.583   1188.244   1437.636   363.073
0.54,     0.791,    -0.299,     1.854   2383.420   891.328   1175.263   394.110
0.60,     0.695,    -0.424,     2.056   1647.675   1002.777   1360.448   278.262
0.66,     0.630,    -0.458,     2.122   1874.222   937.318   1230.289   262.143
0.72,     0.470,    -0.424,     2.039   1763.711   620.737   1084.034   295.025
0.78,     0.438,    -0.368,     1.927   1824.964   777.924   964.886   250.651
0.84,     0.294,    -0.295,     1.826   1880.368   789.198   1227.648   333.891
0.90,     0.157,    -0.144,     1.658   1691.462   1116.428   1319.583   210.865
0.96,    -0.018,    -0.142,     1.482   1882.771   1126.713   1321.417   449.747
1.02,    -0.379,    -0.189,     1.287   1534.497   876.147   1302.640   385.331
1.08,    -0.805,    -0.181,     1.086   2060.812   805.507   1197.318   250.923
1.14,    -1.186,    -0.245,     0.901   2031.572   977.763   1150.263   675.921
1.20,    -1.588,    -0.412,     0.651   2323.700   694.532   1126.102   423.610
1.26,    -2.166,    -0.522,     0.395   2331.123   773.238   1033.531   404.246
1.32,    -2.857,    -0.623,     0.000   1896.099   796.043   1419.003   475.726
0.06,    -0.015,     0.014,     1.023   450.679   867.474   1158.424   1101.837
0.12,     0.056,     0.039,     1.009   1749.689   1305.813   1291.929   361.669
0.18,     0.129,    -0.044,     0.975   2161.319   1011.519   1181.167   451.060
0.24,     0.232,    -0.137,     0.894   2123.178   856.217   1196.397   302.822
0.30,     0.394,    -0.227,     0.798   1968.292   1063.155   1076.170   609.397
0.36,     0.559,    -0.270,     0.788   1874.039   1175.206   1344.618   908.100
0.42,     0.646,    -0.201,     0.700   1915.173   1065.165   1356.094   971.250
0.48,     0.602,    -0.146,     0.545   2245.604   978.072   1228.465   784.080
0.54,     0.341,    -0.155,     0.458   2212.948   1094.825   1321.998   1024.623
0.60,     0.224,    -0.133,     0.444   1957.380   1142.976   1328.726   418.321
0.66,    -0.012,    -0.021,     0.299   1990.950   1015.066   999.329   1065.439
0.72,    -0.140,     0.161,     0.134   1843.671   1165.103   1256.683   697.840
0.78,    -0.169,     0.246,     0.124   2212.194   1116.662   926.068   624.770
0.84,     0.023,     0.209,     0.088   1934.026   1426.621   1125.819   683.788
0.90,     0.486,     0.111,     0.000   1873.772   1147.742   979.632   743.905
0.06,     0.036,     0.007,     1.041   478.745   886.045   1127.079   1089.727
0.12,     0.097,     0.191,     1.110   1655.490   1057.871   1264.513   416.475
0.18,     0.301,     0.601,     1.071   1954.809   1287.158   1412.747   437.964
0.24,     0.535,     0.993,     0.874   2163.455   898.222   1223.803   308.928
0.30,     0.732,     1.327,     0.613   2063.369   1018.905   1298.778   567.939
0.36,     0.600,     1.633,     0.306   2276.144   1117.270   1304.808   1164.558
0.42,     0.516,     1.849,     0.000   1899.304   1501.124   1290.326   749.362
0.06,     0.000,    -0.001,     1.003   497.431   934.061   1114.451   1110.635
0.12,     0.039,    -0.087,     0.877   2111.348   1054.988   1305.933   794.153
0.18,     0.254,    -0.374,     0.654   1820.235   1197.695   1370.127   818.871
0.24,     0.606,    -0.695,     0.311   2437.745   1035.706   1077.429   502.805
0.30,     1.132,    -1.002,     0.000   1789.820   1186.652   1058.779   626.128
0.06,     0.008,    -0.023,     1.060   517.266   999.136   1101.282   1130.381
0.12,     0.033,    -0.043,     1.201   1801.871   1081.279   1371.156   699.949
0.18,    -0.017,    -0.079,     1.341   2065.468   1125.459   1267.989   875.901
0.24,     0.087,    -0.059,     1.307   1834.798   1131.209   1375.398   347.501
0.30,     0.163,    -0.047,     1.183   1655.044   1135.371   1460.044   465.386
0.36,     0.129,     0.092,     0.970   1801.280   984.941   1372.837   468.436
0.42,     0.013,     0.322,     0.718   2325.532   773.003   1036.805   518.997
0.48,     0.039,     0.595,     0.459   1823.732   1289.897   1148.575   784.707
0.54,    -0.084,     0.837,     0.180   2278.767   866.969   1107.550   691.716
0.60,    -0.508,     1.041,     0.000   2033.039   1346.498   985.269   1352.913
0.06,     0.049,    -0.005,     1.050   557.712   1158.899   1074.570   1177.115
0.12,     0.222,    -0.075,     1.011   1490.937   1208.163   1361.331   459.304
0.18,     0.339,    -0.087,     0.870   1791.314   668.348   1216.275   582.420
0.24,     0.349,     0.067,     0.624   1968.419   821.263   1192.995   667.485
0.30,     0.218,     0.368,     0.412   1907.792   1211.738   1286.833   816.475
0.36,     0.100,     0.783,     0.139   1417.700   1226.107   1210.923   500.920
0.42,    -0.004,     1.338,     0.000   1593.320   1084.140   1177.808   821.795
0.06,     0.044,     0.009,     1.057   581.620   1207.903   1060.081   1216.724
0.12,     0.088,    -0.020,     0.964   1522.676   1213.027   1404.658   717.927
0.18,     0.093,    -0.004,     0.730   1731.930   1020.368   1113.869   468.439
0.24,     0.198,     0.065,     0.413   1458.268   946.025   1101.766   398.764
0.30,     0.242,     0.004,     0.000   1783.643   1315.826   1325.156   759.929
0.06,    -0.029,    -0.008,     1.071   600.340   1218.493   1049.088   1243.376
0.12,    -0.152,    -0.094,     1.124   1305.357   1021.681   1306.469   483.801
0.18,    -0.392,    -0.242,     1.212   2073.307   873.028   1244.604   936.266
0.24,    -0.576,    -0.549,     1.316   2199.993   1074.999   944.101   721.845
0.30,    -0.842,    -0.743,     1.372   1602.220   769.987   1099.015   318.831
0.36,    -1.109,    -0.846,     1.332   1624.979   825.953   1057.867   662.150
0.42,    -1.339,    -0.971,     1.362   1868.373   1058.919   1145.683   661.621
0.48,    -1.649,    -1.145,     1.409   1892.845   962.712   1126.802   657.730
0.54,    -1.810,    -1.235,     1.440   1073.073   674.861   1259.697   252.049
0.60,    -2.045,    -1.323,     1.497   1450.438   692.780   1244.966   392.908
0.66,    -2.398,    -1.424,     1.536   1698.113   667.904   1074.444   314.500
0.72,    -2.806,    -1.489,     1.580   1699.305   430.134   1147.652   362.005
0.78,    -3.257,    -1.569,     1.576   1758.769   484.027   992.317   334.907
0.84,    -3.769,    -1.712,     1.603   1257.585   310.314   1065.813   131.910
0.90,    -4.228,    -1.899,     1.647   916.978   505.546   1107.344   110.142
0.96,    -4.648,    -2.066,     1.639   579.087   286.945   1189.606    66.571
1.02,    -5.066,    -2.231,     1.601   925.730   127.322   827.288    57.182
1.08,    -5.464,    -2.411,     1.521   580.418    86.825   763.996    47.863
1.14,    -5.894,    -2.577,     1.396   702.884    36.985   696.196    34.862
1.20,    -6.361,    -2.735,     1.233   628.327    51.768   786.241    39.729
1.26,    -6.827,    -2.881,     1.035   265.470    14.456   693.669    20.855
1.32,    -7.296,    -3.023,     0.797   187.703    37.962   848.595    17.593
1.38,    -7.778,    -3.164,     0.520   182.166    26.474   632.872    18.689
1.44,    -8.264,    -3.312,     0.211   136.344    13.545   682.086    11.479
1.50,    -8.753,    -3.458,     0.000   123.690    25.067   743.852    14.618
0.06,    -0.010,     0.010,     1.073   755.324   1057.889   975.982   1342.275
0.12,    -0.007,    -0.066,     1.166   1638.688   787.747   1050.958   863.179
0.18,    -0.014,    -0.184,     1.161   1104.346   923.904   1134.934   513.111
0.24,    -0.020,    -0.367,     1.112   1656.586   1465.488   1157.451   909.117
0.30,    -0.020,    -0.607,     1.040   1543.161   899.876   1100.933   402.628
0.36,     0.022,    -0.881,     0.925   986.776   1719.970   1119.342   489.642
0.42,     0.094,    -1.075,     0.740   1899.927   1745.902   1065.617   1091.404
0.48,     0.104,    -1.151,     0.609   1077.373   756.359   910.935   729.300
0.54,    -0.147,    -1.272,     0.550   1939.856   1800.366   729.947   1284.230
0.60,    -0.696,    -1.368,     0.534   1909.956   1748.755   1091.297   1482.212
0.66,    -1.307,    -1.364,     0.667   1480.993   1130.600   963.885   831.670
0.72,    -2.000,    -1.275,     0.792   1347.297   1124.135   1079.277   848.524
0.78,    -2.727,    -1.203,     0.823   1702.316   1258.372   725.714   898.890
0.84,    -3.522,    -1.095,     0.836   1598.874   1099.956   748.692   593.241
0.90,    -4.357,    -1.030,     0.932   1290.113   520.484   1075.134   409.993
0.96,    -5.217,    -0.909,     1.013   817.807    60.413   859.704   136.826
1.02,    -6.033,    -0.774,     1.058   604.558   206.947   1184.958    80.259
1.08,    -6.826,    -0.659,     1.087   558.257   116.049   1069.581    51.218
1.14,    -7.633,    -0.532,     1.084   724.556     8.297   734.824    34.006
1.20,    -8.442,    -0.393,     1.024   833.206     9.566   660.816    14.555
1.26,    -9.248,    -0.256,     0.924   275.896     1.446   647.587     6.392
1.32,   -10.044,    -0.114,     0.796   477.485     8.448   841.742     6.721
1.38,   -10.841,     0.024,     0.645   349.508     2.395   791.685     4.243
